,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
EGR2,-0.0009171216528211858,-0.0023565741439750677,0.002785951658287925,0.002471035443313442,0.0010933929545176634,-0.0043167739435861,0.005035677264336639,-7.262359868545925e-06,-0.0019675144261661875,0.0013356016132960078,-0.006552943611881188,-0.012052245542747655,0.0014813824291691415,-0.0051581366455055976,-0.005164652886864844,-0.006123630565479955,0.0007949785375160344,0.010483291592951041,0.0037207601182769317,-0.003980038369861841,-0.02205347358643878,-0.022045501120377776,0.007970115453353398,-0.020413447659784492,0.0064678954018388395,0.008654388163638786,-0.015574272508058675,0.01457971849697133,-0.009159018744167146,0.009994428149788764,-0.003770660820376585,-0.008987325090423184,0.0003474060678016772,-0.01443529501836981,0.014418877594080653,0.0043885041801740845,-0.007872315411593339,0.0062164629586288715,-0.015753869499617275,-0.011752837401737836,0.015856535388009813,-0.00879420712466655,-0.016535493635978088,-0.013622721439514084,0.0008741384766849916,-0.027881223196285287,-0.0019354245656289166,-0.005550238774240799,0.0011016552846281136,0.00034053687151854506
RP5-1068E13.7,-0.0016530262587812795,0.0073171960850979285,-0.011085692653377449,-0.0026880322928754478,-0.000509738796868062,-0.002152347194976717,0.0010363338634109857,0.009658206513520081,-1.1293290066281977e-05,-0.006937418866099427,-0.0024591914109240425,0.05314681371068855,0.0356330593534214,-0.03791772879852983,-0.09993160130719933,0.011575020576072775,0.03085775310473881,-0.026032849933520702,-0.010252708502892626,0.03851004737967347,0.008774838592249404,0.031172093157002638,-0.009466990496175484,0.050542508950379025,0.01943086381657325,-0.0033403112060716496,-0.011037068157986375,0.00732500057204115,0.009324288390908524,0.003052412088853303,-0.00037761202837235984,0.010877347496127074,-0.004012374889153138,-0.023252936197598398,-0.006294428627237888,0.022473027481820534,0.0186248205160162,-0.008696974539860722,-0.039372525619534235,-0.027074677050608623,-0.02881335798247743,0.007719893877502386,-0.015300258452294543,0.029856126582952537,0.03075333809342593,-0.014657861701223815,-0.004722149600884529,-0.015078338862926997,0.0018011430125217,0.014164666400546711
VNN2,-0.003038503453451098,0.005759622944388713,-0.006488687688229758,-0.012008138993536307,-0.0003993705126776802,6.729116399803835e-05,-0.0005814315128673176,-0.00031017375453505175,0.0022586067279321376,-0.00355261779615485,0.004759407763486127,-0.006656530626462055,0.014212167502948559,-0.015915656573562614,0.020542948548494082,-0.0030672232948495467,-0.006979565829702764,0.006768816269714256,-0.0027947691084839466,0.01619442115636176,-0.01205315970406867,-0.025742173997647867,0.02249125511584018,-0.001494592219097774,-0.006253180081324188,0.011274115112813062,0.027631189952509627,0.009123833331579454,-0.009047941844555155,0.014078541298464697,-0.001434267139375737,-0.06161089805969555,-0.007821989637152296,-0.029819196497900866,-0.008423063767485202,0.02669006679865559,0.016547261185396383,0.015114746776571548,0.010362067874049873,0.008220828715889524,0.013087636574133638,0.061907405891938536,-0.005017991908461432,-0.007958008332734733,-0.03178669281367176,0.0027795817485884297,-0.0317631376328143,-0.021552889489263278,-0.043375234428094586,-0.010256364304175524
TYW5,-0.0018314267640866925,0.0031363609665904725,-0.0003800534583153611,-0.018401428181551473,-0.0031285917738032762,0.0011053496942373625,0.00034563224104152654,0.004808268670686508,-0.008424084093014088,-0.0025144682421885016,0.013216058051539699,0.04087991242411423,-0.017315153096432077,0.008407819200784204,0.0024952922102400204,0.02372007930444798,-0.01257106993844541,0.0068912058902688925,0.016399584345269124,0.008715675976351945,0.0016747990008996604,0.015120540382681128,-0.015297975576803064,0.0069374080319629045,0.010248281755815393,-0.008806008750436429,0.004042703751972413,0.01915424533993542,-0.0005852322141870966,0.008667173857675818,-0.00019455140461480233,-0.0015474074042759228,-0.003232984901672691,-0.00022940669904563532,-0.013835230992955522,0.006842321954522811,0.026182865682637904,0.012065081434340312,-0.017572052524320276,-0.01322976510978218,0.000433126478250662,-0.0038708241749328457,0.009287522579436925,0.0022752117156056117,-0.01786891122377524,0.013263286616891887,0.009002000717310873,-0.0164681797677008,0.011864176239325768,-0.008078896946782665
GPR114,-0.0025229170584864158,0.03476108937755886,0.02629614040455543,-0.036696792207509946,-0.002470973404058055,0.0009433082536267097,0.0002877206378080973,0.0023292859465814837,-0.0027981118092242647,-0.005541968133841224,0.01607727642280071,0.0017911173133630049,0.0014238985629814367,0.00538961881907884,-0.006559556308509678,0.0066554962146131765,0.0013545755472146315,-0.008932616555794692,-0.007645182959641368,0.01474604578778077,0.010964317598352702,-0.014189768386585666,0.025304631347742093,-0.01233070072037506,-0.009999437089037578,0.015746422039995343,0.008471632646982398,0.015872629005695003,-0.004987426478460277,0.009980641027169602,-0.013497840613682416,0.021090815323219127,2.83076649911549e-05,0.018527317643613483,0.013649047837286571,0.003609718119288471,-0.0010166024384682818,-0.03513889281878517,-0.005375948835759966,0.014148475195203016,-0.006480669309930017,0.022826407725235923,-0.004371577910839327,0.014310491856256,-0.003063095501791762,-0.004013809042857649,-0.004860766205302372,0.02087783833588658,0.019014740493819227,-0.030070077865229736
CACNA1I,-0.001552504962549779,0.0038742185500025466,-0.009031446324723138,0.006016055567727527,-0.00027903844040943533,-8.559772667763811e-05,0.0011214980778678273,0.002266513096222448,0.0018374408472349331,0.0018693528551118692,0.00012262892552601738,0.0052442086852191785,0.0016833862507515248,-0.002898156917397072,0.005450012613366693,-0.011903406932814902,0.00344864961478246,0.02463012403835646,-0.006816718565708011,-0.012754746272610152,-0.004462055350835689,0.0034068994527320616,-0.0054387066817273115,-0.0060208011770786,0.01635660114637656,-0.0025981398923765322,0.0004660612894090666,0.031110285611367854,-0.015045855564822906,0.0017716956997276762,0.021937004360056453,0.007652236774972685,-0.00824758339471825,0.0021597193464795816,0.015501946293583866,-0.00525084766214063,-0.06013938036120118,0.020270703177016347,-0.025591167061218896,-0.040986791171701564,0.013388418502077361,-0.011973467546155121,-0.01713970565179423,-0.01250746107890983,-0.0012423385096525484,0.002738931922129246,-0.017248411551016293,-0.019876006168490733,0.015560053256875718,0.01416541970481836
RP11-301O19.1,-0.0008903093118385268,-0.007885063992686858,0.006555286515780423,-0.008330190641364255,-0.0017687036011940814,5.5620171485654364e-05,-0.002121341659494386,-0.0008514659148687796,0.001761462470634366,0.0009436984616495395,-0.005106381004789357,-0.01021731804057622,0.004457232528202503,-0.0014425262171165532,-0.0020426160714478066,0.006002996530622246,-0.005253020141679254,0.0008088877016721438,0.012217336478486607,-0.0034376301260587738,-0.012818929409436306,-0.012042972854783424,-0.011570290780043362,-0.006882650367004301,0.0198804655938776,0.004092050807943653,-0.010053656483977956,0.006273790048965913,0.016755117542230337,-0.007084482092413802,0.018418681695124523,0.01322481371838432,0.004838485177333621,0.010416473802321831,0.0021220273778778057,-0.004761154004433155,0.01322179657341746,-0.0025277017477584223,-0.0014783327259723913,-0.001241593244836609,-0.0023324002214452477,0.00453455297667465,-0.012660961226105064,-0.017821516061395978,-0.026986738917645702,-0.0009928511543996178,0.011523301009801784,0.004291870186362268,-0.009684278842077926,-0.011946273942643436
ETAA1,-0.0019458738356924745,0.01112154984265384,0.0026517702487291513,0.005778030732898024,0.0025594262464542507,-0.000538661713159889,0.0025832893623822834,0.007890794619140407,0.0013062671172192728,0.0011725219862233419,0.000416591381597578,-0.01796544213545142,0.01870144737189854,-0.04810886913638765,-0.013223083251703387,0.05740401738988338,-0.04961113058576814,0.033214680677178074,0.11427209667903641,-0.024079083856129932,0.029427653477459195,-0.003820790133038825,-0.02831247231290647,-0.012552871425945375,0.023021256670712476,0.038210207706093784,0.021501777464976612,-0.009742528087603487,0.009977935465284034,-0.009559285215698259,-0.024170462917617073,0.03277832500610738,-0.0014198704530929414,0.008235959718826404,0.03378549010904863,0.019779046266447102,-0.04326174449741243,-0.005960057696950611,-0.0169220664225763,0.011228783566396304,0.016833467123477785,0.01389536787853134,-0.00790772733692128,0.025487881572520358,-0.004353005290168785,0.002916306742359431,-0.0004378755598211496,0.008105154078406583,-0.0010530207678430747,-0.004253694411372317
ALDH5A1,-0.0023697032386265997,0.015112061145487521,-0.0032287706820841016,-0.0030933310617154985,-0.000522250798001648,0.0013618020944923678,-0.001869704455800363,0.0023321843437683278,-0.0012650615594881837,0.005726975486485862,-0.006188696101313272,-0.01595532380706713,0.020264034365293674,-0.025002186873061875,0.01907031616310214,-0.02380601455566659,0.010299775036407543,0.008014122042106017,-0.008368131629931419,0.0039997605941170635,0.016338177318509492,0.0040094780305953304,0.011972070563307421,0.023480016322152332,0.0035512852285908454,0.018061183866236917,-0.016584363075365503,-0.005256498859674746,0.011314787146530583,0.023899315249938897,-0.027463700092913,0.026935466904510465,-0.0009184865602153978,-0.004364927236326908,-0.013227804509282577,-0.014228233579070796,-0.009532676687239004,-0.02898754749749981,-0.034098140012790594,0.003257949905693091,-0.013059324892506174,0.010883254079559783,-0.0018562272065135558,-0.020331902643385864,-0.004283464875123136,0.011756631471963912,-0.023286967495124683,0.0036214740058597775,0.01469279975012815,-0.04263443526145907
SEMA4F,-0.0009638104422910087,0.003439807920065554,-0.00012174784606835283,0.010013744998400258,-0.0005055387422086315,-0.0009230946819240147,0.0004186163214434202,0.0009720545255421695,-0.0029552768175123392,0.0019096142254122123,-0.00042936338202668436,0.00046958344796517557,0.012004098609143435,-0.005056405188397448,0.004367323438433937,0.005494873697844158,-0.0016917071158534436,-0.003684058440297202,-0.0017904347644959685,0.0005258812949376701,0.005440918491650592,0.0027124362047208934,0.008069007064608018,-0.0005915043778076338,-0.0019635315685448598,-0.006512813350562633,-0.003979098370056876,-0.005288979101757976,0.011854884792184129,0.006018865154435793,0.008265931085002412,0.0019661764466252798,0.01164254321326804,-0.006234072376803974,-0.008946121174095567,0.0016999599436486167,0.0010556713440986474,0.008741411089940304,0.00603196171728532,-0.013926361577552357,-0.019104190179638485,0.002980767794675391,0.0014394389791406908,0.00436748140507303,0.0045229131342141675,-0.010107270667092452,0.008146749499851605,0.0006047435100249819,0.0018104274874281372,-0.00513997262981471
BTN3A1,-0.0033761445350932147,0.022791761843209794,0.016156335922243185,-0.005938755044536441,-0.0008917229431436394,0.0021417952989783813,-0.0024554202126218293,0.002544896486730403,-0.0014668201304274338,-0.0020338603488883884,0.013399414088401914,-0.010923212437227487,0.018905221028643157,-0.004377287708758082,0.004234502982280183,-0.01688117574518012,0.01941996575384668,0.02652724091392988,-0.011930877734447775,0.01751773241433972,0.020078212992063808,0.01817523758416618,0.012446207570483453,0.006981838237082285,-0.0005698637366775743,0.011219873264226552,0.0002861588242644951,-0.007394634447456512,0.01118753481625532,0.013479774959327935,0.012075993169490646,-0.006364535276839861,-0.0035350920986265072,0.009142200049033582,-0.011017232737943052,-0.011804278154007967,-0.012058056795699526,0.0030383051304715275,-0.00591651650021933,0.0017716762614757558,-0.037922000393996555,0.006403323016701799,0.012900822291083913,-0.017334488582362376,0.01954690004950204,-0.01812603383995108,0.0451785306211831,0.007190754072225263,0.005264099285613515,0.000756406168972009
ALDH1A1,0.0017878156705152688,-0.03245719113087174,0.012511430531304627,-0.015492129230035573,-0.001451124809225799,0.0004872818291448267,0.007739684418571431,-0.00609819787147254,0.0042561341272398315,0.00041620301602581536,0.015090215956078287,-0.024985061402507742,0.01643378383199527,-0.02293143232285408,-0.024828897310128696,-0.02373192769973172,0.00478852442845303,-0.007678943729419917,-0.014177046189767246,-0.007154708957068819,-0.021668436410537086,-0.026703738411659978,0.0007297212103669075,-0.014978716206318094,0.005454593182707561,-0.004909813914630408,0.0010825495249592917,-0.01804859263413092,0.0103470824021905,0.0005768863907824611,-0.015866250772073605,0.023281882687031755,0.008779728395032804,0.005615954938390394,-0.03018854004767865,-0.005323494853001807,-0.025304695884104337,0.004124734191672377,-0.004227489331935922,0.01186756398300613,-0.008965248001174816,0.008313128708206103,0.013333773745788327,0.007371258880949534,-0.033532201325906945,0.033018891715084334,0.0032869629846203814,-0.022104293920493106,-0.009176465907655963,0.029901873810876
LPIN1,-0.004157871644553561,0.019043309884384733,0.003947749350162869,0.01828937357049726,-2.1352649235208402e-05,-0.0026699499924426255,-0.005303616283818745,0.00014196912383780897,-0.003154931672350014,-0.0015792459157172333,0.001918068722758869,-0.004083567462756807,-0.0016686699798866339,0.005976389198744673,-0.013015903200550667,0.006482623620637578,-0.0046955549894698145,-0.001437044988316792,-0.001077126702965615,-0.0025843329286153256,0.002804631836974585,-0.004049782145447041,0.025372465816454304,0.0007676899678120642,-0.027059110435119348,-0.024594641768262215,0.003800736682000967,0.005123378922820677,0.012267646650308474,-0.003500184648544848,-0.009476173749145741,-0.03479203486894275,0.003756111830098021,-0.005032150442560482,0.031050218367956958,0.017354996743352568,0.015526459936331513,-0.01690682224325664,-0.014374635805401567,0.02565756736700571,0.014284140010874937,-0.005997192399471667,0.0181265766738042,0.013841048913758123,0.02712355594997886,-0.01738515996573736,0.013264885934939664,0.01687677678991286,0.01848795094415124,-0.019304099235936074
RCCD1,-0.0019249719657780204,0.0026780945373029424,-0.009445634872725164,0.007246150330903167,0.0005070422989081161,-0.002279026786467778,-0.0020189633628860935,0.0008580047779979661,0.0005291943626672349,-0.001934228088335651,0.02729099206536317,0.008401706613252721,0.026609084674077476,-0.015845282126956045,0.013838669007501341,0.01874602549621336,0.006607844583442136,0.0005179537848774571,0.029293273621540574,0.024218149159651783,0.0045936934317788326,-0.0008833041544140786,0.043037215518809346,0.008837655958509228,-0.011524999330777946,-0.030609739532210307,0.01037533334447703,0.011169445204604288,-0.003478725576546344,-0.042156830737505674,-0.005829110266815131,-0.018013964838245203,-0.0030113001497159234,-0.03807267244216095,-0.0248966000348046,-0.008798940638780615,0.005472060012072826,-0.043085058039612545,-0.036865133252869275,0.02628280432974434,-0.01982699930149571,0.012643849143711958,0.006898204996220938,-0.021609191859770265,-0.02229169788111231,-0.0027308048388977988,-0.009349936897227906,-0.014597126910549789,-0.032505636068301764,0.01757922527937267
HMG20A,-0.001484989066485684,0.0016150878852894438,-0.009933463306051863,0.0018456521482025899,-0.0003789928209821619,0.00027316880376134785,0.00013404549922283024,0.0031230898912319653,0.010196078194366399,-0.0005037198267594258,-0.0032064152330297984,-0.002206461245732287,0.0010393458523677564,0.015538660818174994,-0.0028563760969653124,-0.0032927904706681332,-0.021282356754367737,-0.0005017337550420331,-0.002424469467437294,0.006663174754284022,-0.003945223357986266,-0.0133999573810336,0.0028129705982580583,-0.01854118824867709,0.010101805746279231,0.0040933682749826495,-0.004278206216945373,-0.0012729758106636156,0.003995399828999248,-0.011449981868087485,-0.0019164653015908185,0.008498504807655408,0.012735611981792341,-0.017914397040086263,-0.01071678996534543,0.004298334738712679,0.002760018812848727,0.017148529176315,0.002261939599803235,-0.014029924666137113,-0.004050782188301412,0.004068034714174861,0.0019277654124329798,0.01270313712223586,0.009911312534438768,0.007775025845323035,-0.0019515856371370185,0.007136674299073615,0.0063674318899172005,0.006387562624455869
